date,in_2,in_8,in_20
7/17/2021,21.6,12.6,14.8
7/18/2021,18.7,13.3,16.2
7/19/2021,18.1,12.6,17.5
7/20/2021,14.7,13.8,17
7/21/2021,13.6,12.2,18.2
7/22/2021,19.6,12.4,16.9
7/23/2021,22.4,13.9,17.7
7/24/2021,20.6,12.7,16.8
7/25/2021,20.8,14.6,17
7/26/2021,19.2,14.1,17.1
7/27/2021,24.5,15.8,16.9
7/28/2021,21.5,15.6,18.6
7/29/2021,22.6,14.2,18.5
7/30/2021,26.3,15.8,18.3
7/31/2021,30.7,18,18.5
8/1/2021,32.9,28.1,18.2
8/2/2021,33.8,29.3,19
8/3/2021,32.4,29.2,18.9
8/4/2021,32.2,28.8,16.4
8/5/2021,30.8,28.7,16.5
8/6/2021,27.8,26.6,16.4
8/7/2021,24.7,23.5,16.7
8/8/2021,22.5,22.5,16.7
8/9/2021,20.3,21,16.8
8/10/2021,19,19.6,17
8/11/2021,15.1,16.4,17
8/12/2021,13.3,14.8,17.2
8/13/2021,11.5,13.2,17.3
8/14/2021,8.6,13.3,17.4
8/15/2021,9.1,11,17.6
8/16/2021,6.5,10.3,17.3
8/17/2021,6.5,10.5,18.1
8/18/2021,5.8,10.1,18.4
8/19/2021,5.2,9.3,18.4
8/20/2021,10.1,9,18.4
8/21/2021,14.4,8.9,18.3
8/22/2021,14.4,9.1,18.4
8/23/2021,12.9,7.8,18.2
8/24/2021,12,9.1,18.1
8/25/2021,8.9,8.7,18.4
8/26/2021,8.5,9.4,18.6
8/27/2021,7.4,9.4,18.6
8/28/2021,5.6,9.2,18.5
8/29/2021,6.6,8.9,18.5
8/30/2021,6.1,8.3,18.5
8/31/2021,5.8,7.9,18.6
9/1/2021,5.6,7.2,18.3
9/2/2021,3.9,6.9,18.8
9/3/2021,11.6,6.5,18.8
9/4/2021,12.7,8.7,18.8
9/5/2021,9.8,6.7,18.6
9/6/2021,8.6,8,18.5
9/7/2021,6.3,7.1,18.7
9/8/2021,6.9,8.7,19.2
9/9/2021,5.5,7.5,19.3
9/10/2021,4,7.2,19.2
9/11/2021,5.5,7.7,19.2
9/12/2021,5.1,7.6,19.5
9/13/2021,4.8,8.1,19.3
9/14/2021,4.3,7.9,19.5
9/15/2021,3.9,7.5,19.4
9/16/2021,4.3,7.8,19.6
9/17/2021,2.9,6.4,19.6
9/18/2021,2.7,5.8,19.7
9/19/2021,3.7,6.1,19.6
9/20/2021,4.1,6.9,19.8
9/21/2021,4.2,5.7,19.8
9/22/2021,6,6.8,19.8
9/23/2021,6.2,6.4,19.6
9/24/2021,5.6,5.7,19.5
9/25/2021,4.5,6.8,18.1
9/26/2021,5.3,6.7,18.3
9/27/2021,4.1,6.1,18.4
9/28/2021,4.7,7.3,19.6
9/29/2021,3.7,6.5,19.6
9/30/2021,8.9,6.5,20
10/1/2021,15.5,5.9,19.9
10/2/2021,19.1,6,19.5
10/3/2021,19.9,6.9,19
10/4/2021,18.4,7.1,19.5
10/5/2021,18.2,9.1,19.6
10/6/2021,16.8,9.2,19.6
10/7/2021,15.2,9.6,19.6
10/8/2021,15,10.2,19.6
10/9/2021,13.7,9.1,19.6
10/10/2021,22,8.9,19.4
10/11/2021,23.9,10,19.6
10/12/2021,23.2,11.8,19.5
10/13/2021,22.9,12.2,19.2
10/14/2021,23.4,13.4,19.2
10/15/2021,23.4,14.3,19
10/16/2021,22.9,15.2,19.2
10/17/2021,24.2,14.8,18.8
10/18/2021,30.7,21,19.2
10/19/2021,30.3,25.7,18.5
10/20/2021,29.2,26.2,18.2
10/21/2021,27.8,25.2,19.7
10/22/2021,27.5,25.2,19.7
10/23/2021,27.3,24.2,19.6
10/24/2021,27.3,23.6,19.6
10/25/2021,30.3,26.7,19.6
10/26/2021,30.6,27.4,19.5
10/27/2021,30.3,27.1,19.4
10/28/2021,29.9,27.3,15.9
10/29/2021,31.5,26.9,18
10/30/2021,31.6,28.5,16.2
10/31/2021,32.2,28.8,17.7
11/1/2021,32.7,28.2,17.8
11/2/2021,32.2,28.5,17.7
11/3/2021,32.9,28.2,17.7
11/4/2021,33.1,28.6,17.6
11/5/2021,32.2,29.8,17.3
11/6/2021,32.6,30.4,16.9
11/7/2021,33.1,30.2,17
11/8/2021,32.8,30.5,17
11/9/2021,32.8,30.9,17
11/10/2021,32.6,30.6,16.6
11/11/2021,32.5,30.5,16.8
11/12/2021,32.5,29.9,16.7
11/13/2021,31.9,30.3,16.8
11/14/2021,32.8,29.3,15.9
11/15/2021,32.1,30.2,16.3
11/16/2021,33.6,29.3,16.5
11/17/2021,33.1,29.4,16.6
11/18/2021,29.1,29.3,16.8
11/19/2021,12.6,27.6,16.5
11/20/2021,13,26.5,16.4
11/21/2021,13.7,25.8,16.4
11/22/2021,7.3,25.2,16.3
11/23/2021,4.8,24.4,16.3
11/24/2021,8.3,22.9,16.2
11/25/2021,5.7,22.6,16.1
11/26/2021,6.7,22,16.1
11/27/2021,5.5,21.2,16
11/28/2021,6.2,19.7,15.7
11/29/2021,6.3,18.7,15.6
11/30/2021,6.4,17.8,15.6
12/1/2021,5.6,18,15.3
12/2/2021,5.1,16.8,15.4
12/3/2021,6.1,15.6,17.4
12/4/2021,4.7,15.7,16.8
12/5/2021,5.4,14.2,16.2
12/6/2021,4.1,10.9,16.1
12/7/2021,4.3,8.6,16.1
12/8/2021,5.6,8.2,16.3
12/9/2021,4.6,8.3,16.1
12/10/2021,5.7,8.5,16.2
12/11/2021,5.4,8.5,15.2
12/12/2021,5.9,9,15.4
12/13/2021,6.4,9.5,16.5
12/14/2021,6.2,9.7,16.8
12/15/2021,5.3,9.7,15.7
12/16/2021,6.5,10.1,15.2
12/17/2021,6.2,10.7,17
12/18/2021,5.7,11.1,14.6
12/19/2021,6.1,10.4,15.6
12/20/2021,6.2,10.1,15.9
12/21/2021,6,9.6,15.2
12/22/2021,5.1,9.2,14.6
12/23/2021,4.9,9.3,14.8
12/24/2021,6.1,10,14.6
12/25/2021,5.9,10.4,10.7
12/26/2021,6.7,10.3,15.8
12/27/2021,6.6,10.9,15.3
12/28/2021,6.4,11.1,14.7
12/29/2021,6.5,11.6,11.4
12/30/2021,6.8,12.7,9.2
12/31/2021,5.6,13,5.6
1/1/2022,7,13.3,12.3
1/2/2022,6.1,14,0
1/3/2022,7.1,13.7,12.6
1/4/2022,5.8,14.2,2.3
1/5/2022,6.5,14.5,4.4
1/6/2022,5.7,14,6.8
1/7/2022,6.7,14.1,5.4
1/8/2022,7,14.6,4.7
1/9/2022,6.5,14.2,0
1/10/2022,7,14.3,3.5
1/11/2022,5.9,14.2,0
1/12/2022,6.9,13.8,0.9
1/13/2022,5.9,14.6,0
1/14/2022,7.2,14.6,0
1/15/2022,7.2,14.4,0
1/16/2022,7.3,14.6,0
1/17/2022,7.1,14,0
1/18/2022,6.5,14.6,0
1/19/2022,6.9,14.5,0
1/20/2022,7.2,14,0
1/21/2022,6.6,13.7,0
1/22/2022,6.4,13.4,0
1/23/2022,5.7,13.5,0
1/24/2022,6.7,13.3,0
1/25/2022,6.8,13.8,0
1/26/2022,6,12.7,0
1/27/2022,5.7,12.9,0
1/28/2022,6.5,13.3,0
1/29/2022,5.6,12.6,0
1/30/2022,6.8,12.6,0
1/31/2022,5.4,12.2,0
2/1/2022,6.5,11.7,27.8
2/2/2022,5.3,11.6,0
2/3/2022,6.3,11.1,0
2/4/2022,5.6,11.4,27.3
2/5/2022,6.3,11.2,27.2
2/6/2022,5.3,10.2,0
2/7/2022,6.1,9.9,0
2/8/2022,6.1,9.7,0
2/9/2022,6.2,9.2,0
2/10/2022,5.1,9.3,0
2/11/2022,5.9,8.4,0
2/12/2022,5.2,8.3,0
2/13/2022,5,8.2,0
2/14/2022,5.4,8.1,0
2/15/2022,5.4,8.1,0
2/16/2022,6.3,8.4,0
2/17/2022,4.8,8,0
2/18/2022,5.5,8,0
2/19/2022,6,8.3,0
2/20/2022,5.8,8.9,0
2/21/2022,4.6,8.4,0
2/22/2022,5.9,7.9,0
2/23/2022,6.1,8.2,0
2/24/2022,6.1,8.5,0
2/25/2022,5.8,8.7,0
2/26/2022,5,8.4,0
2/27/2022,5.6,8.8,0
2/28/2022,4.8,8.4,0
3/1/2022,6,8.3,0
3/2/2022,5.8,8.1,0
3/3/2022,5,8.3,0
3/4/2022,5.3,8,0
3/5/2022,5.4,8.8,0
3/6/2022,5.1,8.9,0
3/7/2022,6.4,9.1,27.8
3/8/2022,6.1,8.5,27
3/9/2022,6.2,9.4,7.2
3/10/2022,6.5,9.6,27.5
3/11/2022,6.7,9.7,10.9
3/12/2022,6.7,9.7,22.5
3/13/2022,5.8,10,26.8
3/14/2022,6.3,10,17.8
3/15/2022,5.4,9.9,6.8
3/16/2022,5.5,9.7,0
3/17/2022,5.5,9.8,0
3/18/2022,5.9,9.8,0
3/19/2022,6.1,10.5,26.6
3/20/2022,6.9,10.8,25.1
3/21/2022,6.3,10.4,25.4
3/22/2022,6.7,10.6,23.4
3/23/2022,7.3,11.4,18.3
3/24/2022,6.5,11.3,27.6
3/25/2022,7.8,11.8,0
3/26/2022,8.6,18.6,30.6
3/27/2022,10,16.6,24.9
3/28/2022,12,17.2,37.9
3/29/2022,15.5,23.1,37.3
3/30/2022,17.2,27.6,34.1
3/31/2022,19.1,28.1,35.1
4/1/2022,22,29,35.3
4/2/2022,23.6,30.1,36.9
4/3/2022,24.9,31.5,37.7
4/4/2022,27.4,30.9,37.4
4/5/2022,28,32,37.6
4/6/2022,28.4,32.2,38
4/7/2022,29.7,31.9,37.5
4/8/2022,31.5,31.8,32.5
4/9/2022,31.6,32.6,38.9
4/10/2022,32.9,32.4,39.1
4/11/2022,32.6,33.3,39
4/12/2022,33.4,32.1,38.8
4/13/2022,33.4,32.5,38.6
4/14/2022,33.8,32.5,38.4
4/15/2022,34.1,32.4,37.5
4/16/2022,34.6,32.2,38
4/17/2022,35.6,31.7,38.7
4/18/2022,36,31.3,38.3
4/19/2022,36.3,33.6,40.4
4/20/2022,36.7,33.7,40.3
4/21/2022,37.3,33.1,40.5
4/22/2022,36.9,33.8,40.5
4/23/2022,37.5,33,40.4
4/24/2022,37.2,32.6,40.1
4/25/2022,36.4,32.8,39.8
4/26/2022,36.8,32.6,40.2
4/27/2022,36.9,33,40.4
4/28/2022,37.6,33.8,40.2
4/29/2022,37.7,33,40.3
4/30/2022,37.4,33.8,40.3
5/1/2022,37.3,33.6,40.2
5/2/2022,37.4,32.8,40.1
5/3/2022,37.5,32.6,40.2
5/4/2022,37.4,33.5,40.1
5/5/2022,37.4,33.5,40
5/6/2022,38,33.7,40.2
5/7/2022,37.5,33.5,40
5/8/2022,38.2,34,39.9
5/9/2022,39.6,34.7,39.8
5/10/2022,39.3,35.1,39.1
5/11/2022,38.6,33.8,39.6
5/12/2022,38.4,33.6,38.5
5/13/2022,37.8,33,-99.9
5/14/2022,37.9,31.6,30.2
5/15/2022,36.9,31.7,38.2
5/16/2022,35.9,30.5,30.3
5/17/2022,35.2,30.6,37.5
5/18/2022,34.8,30.2,35.3
5/19/2022,33.2,29,33.4
5/20/2022,31.3,27.8,36.2
5/21/2022,31.4,27.3,-99.9
5/22/2022,31.7,28.4,37.3
5/23/2022,30.7,26.8,36.4
5/24/2022,29.6,27.3,35.4
5/25/2022,29,25.5,33.1
5/26/2022,27.7,26.3,34.5
5/27/2022,25.7,25.8,34.9
5/28/2022,24.5,25.1,32.6
5/29/2022,22.3,24.1,19
5/30/2022,23.5,21.8,37.8
5/31/2022,25.6,22.2,37.6
6/1/2022,23.8,21.9,36.4
6/2/2022,22.2,21.5,36.2
6/3/2022,21.7,21.4,36.4
6/4/2022,19.8,21.3,36.9
6/5/2022,19.1,20.5,36
6/6/2022,18.2,19.9,36.1
6/7/2022,16.5,17.4,36.6
6/8/2022,15.1,16.8,35.8
6/9/2022,14.3,16.1,36.3
6/10/2022,11.1,16.5,36.5
6/11/2022,10.7,15.4,35.8
6/12/2022,10.3,14.3,35.7
6/13/2022,7.9,13.8,35.8
6/14/2022,7.8,12.9,35.2
6/15/2022,5.5,12,35.6
6/16/2022,5.9,10.9,35.2
6/17/2022,5.4,10.5,34.7
6/18/2022,5.3,10.1,34.7
6/19/2022,6.7,10.3,34.8
6/20/2022,24.7,9.1,33
6/21/2022,21.4,12.5,33.3
6/22/2022,19.2,12.5,34
6/23/2022,17.2,11.5,34.2
6/24/2022,15.8,11.9,35
6/25/2022,14.5,11.7,33.3
6/26/2022,13.8,13.2,33.7
6/27/2022,19.7,12.4,35.3
6/28/2022,19.7,11.4,35
6/29/2022,17,13.4,-99.9
6/30/2022,16.7,12.1,35.3
7/1/2022,28.8,12,34.6
7/2/2022,26.8,14.1,-99.9
7/3/2022,24.3,15.4,34.7
7/4/2022,23.1,17.1,34.7
7/5/2022,21.2,17.4,-99.9
7/6/2022,30.3,21,-99.9
7/7/2022,30.9,27.7,34.9
7/8/2022,30.1,27.9,-99.9
7/9/2022,26.5,25.2,-99.9
7/10/2022,23.4,22.5,-99.9
7/11/2022,21.5,20.2,10.7
7/12/2022,18.9,20.1,13.1
7/13/2022,17.6,17.8,10.8
7/14/2022,16.1,16.7,14.4
7/15/2022,14.1,15.7,15.4
7/16/2022,12.6,13.3,13.3
7/17/2022,11.7,13.5,15.2
7/18/2022,10.5,12.5,15
7/19/2022,9.4,12.2,15
7/20/2022,8.3,11.7,15.6
7/21/2022,7.1,11,15.7
7/22/2022,6.6,10.1,14.9
7/23/2022,5.6,9.5,16.4
7/24/2022,5.2,9.8,16.8
7/25/2022,17.9,8.8,16.4
7/26/2022,19.1,9.1,16.8
7/27/2022,14.3,9.7,17.1
7/28/2022,11.1,9,16.7
7/29/2022,12.2,10,18.1
7/30/2022,13,8.8,16.9
7/31/2022,17.9,8.7,16.7
8/1/2022,15.8,10.9,16.7
8/2/2022,26.8,8.6,17.6
8/3/2022,21,8.9,15.3
8/4/2022,18.7,11.3,18.4
8/5/2022,13.8,12.2,16.2
8/6/2022,13.3,10,18.9
8/7/2022,10.6,11.3,18.9
8/8/2022,8.9,10.3,18.4
8/9/2022,7.4,9.9,18.5
8/10/2022,5.3,9.2,16.6
8/11/2022,4.4,9.9,15.9
8/12/2022,4.9,7.9,16.4
8/13/2022,4,9.5,16.5
8/14/2022,4.2,8.7,19
8/15/2022,5.4,8,18.8
8/16/2022,4.9,8.8,18.9
8/17/2022,15.9,9.1,16.7
8/18/2022,17.1,8.9,18.7
8/19/2022,14.2,9.5,16.3
8/20/2022,17.5,7.4,15.9
8/21/2022,16.2,7.7,15.7
8/22/2022,13.3,8.1,19.1
8/23/2022,11.1,8.3,18.2
8/24/2022,9.8,9.3,19.4
8/25/2022,7.5,9.4,16.7
8/26/2022,28.7,9.4,19
8/27/2022,30.3,10.6,19.1
8/28/2022,27.4,16.5,19.1
8/29/2022,25.5,15.9,18.8
8/30/2022,22.4,17.6,18.4
8/31/2022,19.3,15.9,18.6
9/1/2022,16.5,16.4,18.6
9/2/2022,14.4,14.1,18.7
9/3/2022,12,14.2,18.8
9/4/2022,11.3,13.7,18.8
9/5/2022,7.4,12.1,15.6
9/6/2022,7.8,10.2,18.8
9/7/2022,6.3,9.6,18.5
9/8/2022,3.9,9.4,19.5
9/9/2022,2.9,9.2,19.4
9/10/2022,4.4,8.2,19.5
9/11/2022,3.2,7.6,19.8
9/12/2022,3.1,7,19.9
9/13/2022,2.5,8.2,19.9
9/14/2022,11.3,7.3,19.8
9/15/2022,17.7,7.6,19.4
9/16/2022,22.7,6.8,18.6
9/17/2022,19.8,7.9,18.7
9/18/2022,17.3,9,18.9
9/19/2022,14.3,9.4,19.1
9/20/2022,12.1,9.6,16
9/21/2022,10.6,9.1,19.3
9/22/2022,18.1,9.9,19.1
9/23/2022,27.6,9.8,18.7
9/24/2022,23.4,10.6,18.8
9/25/2022,20.8,12.5,18.8
9/26/2022,18.3,12.8,18.7
9/27/2022,16.1,12.6,18.9
9/28/2022,13.8,12,18.7
9/29/2022,12.5,11.9,18.6
9/30/2022,11.6,11.8,18.3
10/1/2022,26.9,11.7,19.1
10/2/2022,28.2,11.4,18.6
10/3/2022,34,27.9,18.5
10/4/2022,33.3,29.6,18.4
10/5/2022,31.3,28.2,18.9
10/6/2022,29,28.3,19.5
10/7/2022,28.5,26.3,18.6
10/8/2022,26.8,25.8,18.7
10/9/2022,26,24.1,18.6
10/10/2022,23.6,24.2,18.6
10/11/2022,22,23.2,18.5
10/12/2022,21.8,21,18.6
10/13/2022,20.8,20.1,18.6
10/14/2022,19.5,19.3,18.8
10/15/2022,18.5,18.5,18.8
10/16/2022,16.9,17.8,18.8
10/17/2022,15.4,17.6,18.7
10/18/2022,15.5,16.5,18.7
10/19/2022,14.2,16.5,18.7
10/20/2022,12.5,15.8,18.6
10/21/2022,12.9,15.2,18.7
10/22/2022,12.3,14.4,18.7
10/23/2022,11.5,14.8,18.7
10/24/2022,12.2,14.5,18.7
10/25/2022,12,13.8,18.6
10/26/2022,12.5,13.1,18.5
10/27/2022,12.6,13.5,18.7
10/28/2022,14.9,12.8,18.9
10/29/2022,14.3,13.2,19.2
10/30/2022,14.7,13.6,19.2
10/31/2022,14.5,14.1,19.2
11/1/2022,15,14.3,19.2
11/2/2022,16.4,13.3,18.9
11/3/2022,14.9,14.5,18.9
11/4/2022,15.5,14.1,19.2
11/5/2022,15.8,14.3,19.2
11/6/2022,16.7,13.3,19.2
11/7/2022,15.2,14.4,19.2
11/8/2022,15.4,14.3,19.2
11/9/2022,16.4,13.9,19.1
11/10/2022,15.7,15.1,19.2
11/11/2022,16.1,14.7,19.1
11/12/2022,15.6,14.8,19.2
11/13/2022,15.6,14,19.1
11/14/2022,13.1,14.9,19.1
11/15/2022,13.3,13.4,19.1
11/16/2022,7.2,13.8,19
11/17/2022,6,13.1,19
11/18/2022,5.4,12.9,19
11/19/2022,5,12.5,19
11/20/2022,2.7,13.2,19
11/21/2022,2.4,11.6,19
11/22/2022,3.5,8.4,18.8
11/23/2022,4,6.8,18.7
11/24/2022,3.8,6.9,18.5
11/25/2022,3.2,7.5,18.3
11/26/2022,2.6,6.9,18.2
11/27/2022,3.6,5.8,18.3
11/28/2022,3.3,6.6,18.4
11/29/2022,3.2,6.6,18.2
11/30/2022,3.6,6.1,18.3
12/1/2022,3.7,5.9,18.2
12/2/2022,2.6,6.8,18.3
12/3/2022,2.6,7,18.5
12/4/2022,2.8,7.1,15.6
12/5/2022,4.1,6.3,16.4
12/6/2022,3.2,6.7,16.3
12/7/2022,3.1,8.1,16
12/8/2022,3.5,7.4,15.9
12/9/2022,3.2,8.6,17
12/10/2022,4.3,7.8,17.7
12/11/2022,4.1,8.6,17.3
12/12/2022,4.3,8.6,17.4
12/13/2022,3.7,8.5,17.2
12/14/2022,3.9,8.9,17.1
12/15/2022,4,8.6,16.8
12/16/2022,4.4,7.9,17.7
12/17/2022,3.3,8.2,17
12/18/2022,3.9,6.6,14.9
12/19/2022,3.8,6.3,16.4
12/20/2022,3.8,6.2,16.7
12/21/2022,2.5,6,14.4
12/22/2022,3.1,6.9,16.6
12/23/2022,2.9,6.6,16.3
12/24/2022,3,6.6,16.2
12/25/2022,2.7,6.5,7
12/26/2022,3.6,5.8,16.2
12/27/2022,3.9,5.8,16
12/28/2022,3.7,6.4,14.5
12/29/2022,4,6.2,14.7
12/30/2022,3.9,6.2,14.6
12/31/2022,3.9,6.9,9.9
1/1/2023,4.3,6.4,14.5
1/2/2023,3.4,7.5,13.2
1/3/2023,4.4,7.3,12.3
1/4/2023,4.7,7,13.2
1/5/2023,4.7,7.1,11.7
1/6/2023,4.4,7.3,12.5
1/7/2023,3.4,7.9,11.2
1/8/2023,4.5,7.8,10.7
1/9/2023,3.5,8.8,10.8
1/10/2023,4.7,8.5,10.4
1/11/2023,3.7,9.1,10.6
1/12/2023,4,9.5,5.9
1/13/2023,4.3,9.2,3
1/14/2023,5,9.1,14.1
1/15/2023,3.6,10.1,25.5
1/16/2023,3.5,9.9,-99.9
1/17/2023,3.8,10.2,8.9
1/18/2023,3.7,10.3,7.6
1/19/2023,5.3,9.7,1.3
1/20/2023,5.2,9.7,19.9
1/21/2023,4,10.3,19.8
1/22/2023,4.9,10.9,19.6
1/23/2023,5.5,10.2,19.7
1/24/2023,5.3,10.2,19.2
1/25/2023,5.1,10.1,8.8
1/26/2023,5.2,10.9,5.3
1/27/2023,3.8,11.3,11.4
1/28/2023,4.1,11.2,12.2
1/29/2023,5.3,10.1,11.5
1/30/2023,4.4,10.5,11.6
1/31/2023,3.5,10.7,11.5
2/1/2023,3.8,10.8,10.2
2/2/2023,4.1,10.7,9.2
2/3/2023,3.9,10.6,9.4
2/4/2023,4.8,10.4,9.8
2/5/2023,4.1,10.5,9.8
2/6/2023,3.9,10.1,10.1
2/7/2023,3.9,10.5,7.6
2/8/2023,4.9,9.8,8.5
2/9/2023,4.5,10.2,9.5
2/10/2023,4,10.2,8.7
2/11/2023,3.8,10.3,8.8
2/12/2023,5.1,9.1,7.8
2/13/2023,3.5,10,5.2
2/14/2023,4.9,9.6,6.8
2/15/2023,4.6,9.5,4.5
2/16/2023,4.8,9.6,8.1
2/17/2023,4.9,8.9,6
2/18/2023,5,8.5,5.8
2/19/2023,3.8,9.3,4.2
2/20/2023,4,9.8,4.2
2/21/2023,4.1,8.8,3.6
2/22/2023,4.1,9.7,2.9
2/23/2023,4.5,8.9,-99.9
2/24/2023,5,8.6,4.2
2/25/2023,5.1,8.5,0.1
2/26/2023,4.8,8.7,-99.9
2/27/2023,4.5,8.6,1.8
2/28/2023,4,9.3,-99.9
3/1/2023,4,8.7,-99.9
3/2/2023,5,8.7,-99.9
3/3/2023,3.6,9.2,-99.9
3/4/2023,4.1,9.3,-99.9
3/5/2023,3.6,9.5,-99.9
3/6/2023,4.9,8.8,-99.9
3/7/2023,4.1,9.4,-99.9
3/8/2023,4.9,8.8,-99.9
3/9/2023,5.1,8.3,-99.9
3/10/2023,3.8,9.4,-99.9
3/11/2023,4.4,9.2,-99.9
3/12/2023,5.1,8.4,-99.9
3/13/2023,3.6,9.5,2.9
3/14/2023,5.3,8.4,-99.9
3/15/2023,4.8,9.1,-99.9
3/16/2023,5,8.6,-99.9
3/17/2023,5.3,8.4,0.4
3/18/2023,4.8,9.3,-99.9
3/19/2023,5.4,9.1,-99.9
3/20/2023,5.5,8.9,-99.9
3/21/2023,4.9,9.4,1.3
3/22/2023,5.5,9.2,-99.9
3/23/2023,5.6,8.9,-99.9
3/24/2023,5.5,9.7,-99.9
3/25/2023,5.8,9.5,-99.9
3/26/2023,5.2,10,-99.9
3/27/2023,4.7,9.7,-99.9
3/28/2023,4.7,10.3,-99.9
3/29/2023,4.5,9.9,-99.9
3/30/2023,6.4,9.3,-99.9
3/31/2023,5.4,9.3,-99.9
4/1/2023,6.6,9.5,-99.9
4/2/2023,6.3,9.3,-99.9
4/3/2023,5.2,10.5,-99.9
4/4/2023,5.9,10.1,-99.9
4/5/2023,5.3,10.3,-99.9
4/6/2023,5.9,10.4,-99.9
4/7/2023,6.5,9.5,-99.9
4/8/2023,5.6,10.5,-99.9
4/9/2023,5.7,10.1,-99.9
4/10/2023,7.4,10.2,-99.9
4/11/2023,7.7,9.9,-99.9
4/12/2023,8,9.8,-99.9
4/13/2023,6.5,10.7,-99.9
4/14/2023,8.7,10.2,-99.9
4/15/2023,7.3,10.7,-99.9
4/16/2023,7.9,10.2,-99.9
4/17/2023,9.3,10,-99.9
4/18/2023,8.3,11.4,-99.9
4/19/2023,10.3,9.6,-99.9
4/20/2023,8.8,11,-99.9
4/21/2023,11.1,10.5,-99.9
4/22/2023,9.4,11.3,-99.9
4/23/2023,10.1,11.6,-99.9
4/24/2023,11.1,11.6,-99.9
4/25/2023,11.6,11.9,-99.9
4/26/2023,12,12.3,-99.9
4/27/2023,12.7,12,-99.9
4/28/2023,15.2,11.1,-99.9
4/29/2023,13.7,11.9,-99.9
4/30/2023,14.9,11.9,-99.9
5/1/2023,15.3,12.1,-99.9
5/2/2023,16.7,11,-99.9
5/3/2023,15.6,12.2,-99.9
5/4/2023,15.8,12.8,-99.9
5/5/2023,19.8,12,-99.9
5/6/2023,22.4,14,-99.9
5/7/2023,26.3,16,-99.9
5/8/2023,28.4,25.1,-99.9
5/9/2023,29.8,28.6,-99.9
5/10/2023,31.3,29.8,-99.9
5/11/2023,30.8,29.6,38.1
5/12/2023,30.7,29.6,37.6
5/13/2023,31.9,31.5,38.4
5/14/2023,34,31.7,38.2
5/15/2023,34.6,32.9,38.2
5/16/2023,33.9,32,38.3
5/17/2023,34.2,32.2,38
5/18/2023,34.4,32.2,38
5/19/2023,35.4,33.2,37.6
5/20/2023,35.7,33.5,37.5
5/21/2023,35.1,32,37.2
5/22/2023,34.8,32.3,36.6
5/23/2023,34.9,32,36.1
5/24/2023,35.7,32.1,36.8
5/25/2023,34.6,32.9,36.8
5/26/2023,34.2,31.6,36.4
5/27/2023,33.9,31.2,35.7
5/28/2023,34.1,32.4,35.8
5/29/2023,33.2,31.8,35.1
5/30/2023,31.7,29.8,34.8
5/31/2023,31.3,29.9,33.5
6/1/2023,31.6,30.1,32.8
6/2/2023,30.9,29.1,32.3
6/3/2023,34.3,30.9,23.1
6/4/2023,33.4,31.6,16.1
6/5/2023,31.7,29.7,26
6/6/2023,30.3,29.4,26.2
6/7/2023,29.1,28.3,-99.9
6/8/2023,28.7,27.7,22.2
6/9/2023,26.1,27.6,21
6/10/2023,25.3,26.6,32.3
6/11/2023,24.3,26.3,30.9
6/12/2023,23.1,25.4,-99.9
6/13/2023,21,23.8,13.8
6/14/2023,19.8,23,8.6
6/15/2023,19.9,23.3,15.7
6/16/2023,20.3,22.6,18.9
6/17/2023,29,22.3,27
6/18/2023,32.2,28,26.4
6/19/2023,29.9,28.8,26.9
6/20/2023,27.6,27.3,21.8
6/21/2023,24.6,26.3,32.2
6/22/2023,21.5,24.4,28.4
6/23/2023,19.2,22.7,30.6
6/24/2023,17.6,21.8,28
6/25/2023,15.5,19.8,26.8
6/26/2023,13.6,19,27.9
6/27/2023,12.2,18.4,29.1
6/28/2023,10.4,16.1,27.6
6/29/2023,9.4,16.2,28.7
6/30/2023,8.3,14,29.4
7/1/2023,7.7,14.3,27.7
7/2/2023,8,13.4,26.2
7/3/2023,5.4,11.6,28.2
7/4/2023,4.9,12.1,28.1
7/5/2023,5.8,11.4,29
7/6/2023,5,11.2,28.2
7/7/2023,4.1,10.8,31.5
7/8/2023,2.8,9.5,31.2
7/9/2023,3.6,9.4,30.7
7/10/2023,2.6,9.1,28.7
7/11/2023,3.7,8.6,35.3
7/12/2023,2.9,8.8,-99.9
7/13/2023,2.3,8.4,-99.9
7/14/2023,2.4,8.4,-99.9
7/15/2023,1.7,7.9,-99.9
7/16/2023,2.4,8.2,-99.9
7/17/2023,1.8,8.3,-99.9
7/18/2023,1.8,8.4,1.5
7/19/2023,2.7,8.3,4.3
7/20/2023,1.5,7.7,2.8
7/21/2023,1.6,8,7.2
7/22/2023,1.7,7.3,8.6
7/23/2023,1.2,7.2,9.5
7/24/2023,2.3,7.8,11.5
7/25/2023,2.2,8.1,12.6
7/26/2023,1.5,6.7,13.4
7/27/2023,1.4,7.8,14.9
7/28/2023,1.1,7,16.2
7/29/2023,1,6.8,16.4
7/30/2023,3.9,7.4,16.6
7/31/2023,5.8,6.2,17.1
8/1/2023,4.4,6.9,17.7
8/2/2023,12.7,6.1,17.9
8/3/2023,20.7,5.9,16.3
8/4/2023,15.1,8.1,18.1
8/5/2023,12.6,6.3,18
8/6/2023,8.6,6.3,17.8
8/7/2023,7.2,8.4,17.8
8/8/2023,6.8,7.7,17.5
8/9/2023,5.7,8.7,18.2
8/10/2023,4,8.1,18.9
8/11/2023,3.9,7.2,18.4
